-0.0952367,-0.0108109,0.034464,0.0700805,3.05E-05
-0.0952391,-0.0108109,0.0344643,0.0700811,2.99E-05
-0.0952415,-0.0108109,0.0344646,0.0700816,2.93E-05
-0.0952438,-0.0108109,0.0344648,0.0700821,2.88E-05
-0.095246,-0.0108109,0.0344651,0.0700826,2.83E-05
-0.0952482,-0.0108109,0.0344653,0.0700831,2.78E-05
-0.0952503,-0.0108109,0.0344656,0.0700836,2.73E-05
-0.0952523,-0.0108109,0.0344658,0.0700841,2.69E-05
-0.0952543,-0.0108109,0.0344661,0.0700845,2.64E-05
-0.0952563,-0.0108109,0.0344663,0.070085,2.60E-05
-0.0952581,-0.0108109,0.0344666,0.0700855,2.56E-05
-0.09526,-0.0108109,0.0344668,0.0700859,2.52E-05
-0.0952618,-0.0108109,0.034467,0.0700863,2.48E-05
-0.0952635,-0.0108109,0.0344673,0.0700868,2.45E-05
-0.0952653,-0.0108109,0.0344675,0.0700872,2.41E-05
-0.0952669,-0.0108109,0.0344677,0.0700876,2.38E-05
-0.0952686,-0.0108109,0.0344679,0.070088,2.35E-05
-0.0952702,-0.0108109,0.0344681,0.0700885,2.32E-05
-0.0952718,-0.0108109,0.0344684,0.0700889,2.29E-05
-0.0952733,-0.0108109,0.0344686,0.0700893,2.26E-05
-0.0952748,-0.0108109,0.0344688,0.0700897,2.23E-05
-0.0952763,-0.0108109,0.034469,0.07009,2.20E-05
-0.0952777,-0.010811,0.0344692,0.0700904,2.17E-05
-0.0952791,-0.010811,0.0344694,0.0700908,2.15E-05
-0.0952805,-0.010811,0.0344696,0.0700912,2.12E-05
-0.0952819,-0.010811,0.0344698,0.0700916,2.10E-05
-0.0952832,-0.010811,0.03447,0.0700919,2.08E-05
-0.0952845,-0.010811,0.0344702,0.0700923,2.05E-05
-0.0952858,-0.010811,0.0344704,0.0700926,2.03E-05
-0.0952871,-0.010811,0.0344706,0.070093,2.01E-05
-0.0952883,-0.010811,0.0344707,0.0700934,1.99E-05
-0.0952895,-0.010811,0.0344709,0.0700937,1.97E-05
-0.0952907,-0.010811,0.0344711,0.070094,1.95E-05
-0.0952919,-0.010811,0.0344713,0.0700944,1.93E-05
-0.0952931,-0.010811,0.0344715,0.0700947,1.91E-05
-0.0952942,-0.010811,0.0344717,0.0700951,1.89E-05
-0.0952953,-0.010811,0.0344718,0.0700954,1.88E-05
-0.0952964,-0.010811,0.034472,0.0700957,1.86E-05
-0.0952975,-0.010811,0.0344722,0.070096,1.84E-05
-0.0952986,-0.010811,0.0344724,0.0700964,1.83E-05
-0.0952997,-0.0108111,0.0344725,0.0700967,1.81E-05
-0.0953007,-0.0108111,0.0344727,0.070097,1.79E-05
-0.0953018,-0.0108111,0.0344729,0.0700973,1.78E-05
-0.0953028,-0.0108111,0.0344731,0.0700976,1.76E-05
-0.0953038,-0.0108111,0.0344732,0.0700979,1.75E-05
-0.0953048,-0.0108111,0.0344734,0.0700983,1.73E-05
-0.0953058,-0.0108111,0.0344735,0.0700985,1.72E-05
-0.0953067,-0.0108111,0.0344737,0.0700989,1.71E-05
-0.0953077,-0.0108111,0.0344739,0.0700992,1.69E-05
-0.0953086,-0.0108111,0.034474,0.0700995,1.68E-05
